backbone,model,method,condition,budget,accuracy_delta_mean,accuracy_delta_std,accuracy_delta_min,accuracy_delta_max,singleton_accuracy_delta_mean,singleton_accuracy_delta_std,singleton_accuracy_delta_min,singleton_accuracy_delta_max,joint_wrong_pair_delta_mean,joint_wrong_pair_delta_std,joint_wrong_pair_delta_min,joint_wrong_pair_delta_max,same_wrong_pair_delta_mean,same_wrong_pair_delta_std,same_wrong_pair_delta_min,same_wrong_pair_delta_max,any_single_correct_set_wrong_delta_mean,any_single_correct_set_wrong_delta_std,any_single_correct_set_wrong_delta_min,any_single_correct_set_wrong_delta_max,all_single_wrong_set_correct_delta_mean,all_single_wrong_set_correct_delta_std,all_single_wrong_set_correct_delta_min,all_single_wrong_set_correct_delta_max,nll_delta_mean,nll_delta_std,nll_delta_min,nll_delta_max,brier_delta_mean,brier_delta_std,brier_delta_min,brier_delta_max,top5_delta_mean,top5_delta_std,top5_delta_min,top5_delta_max
resnet50,deepsets,native,difficulty_matched,3,0.1542105263157894,0.019141241821333227,0.11549707602339178,0.17967836257309933,0.0,0.0,0.0,0.0,-0.03942495126705651,0.006010072852705338,-0.05141325536062378,-0.02777777777777779,-0.13628654970760237,0.004366926292495754,-0.1454191033138402,-0.13036062378167643,-0.06548245614035089,0.02159339246649205,-0.10365497076023393,-0.027631578947368424,0.04252923976608187,0.009476892156996134,0.028947368421052628,0.058187134502923975,-0.5368669463542071,0.016618043950221612,-0.5694795783739572,-0.5124105130970283,-0.14089343944865568,0.00932175009959157,-0.15718689126956056,-0.12472769298899507,0.0637573099415204,0.016794682849345526,0.04093567251461986,0.08918128654970747
resnet50,deepsets,native,difficulty_matched,4,0.2516666666666667,0.029568040277433892,0.20000000000000004,0.3,0.0,0.0,0.0,0.0,-0.012037037037037047,0.019722096385581766,-0.037037037037037056,0.037037037037037014,-0.10490740740740738,0.01671829776136142,-0.13148148148148145,-0.05740740740740737,-0.22722222222222221,0.02849369821919624,-0.27777777777777773,-0.18888888888888888,0.024444444444444446,0.017137596271878615,0.0,0.06666666666666667,-0.6138466294278534,0.041526569833488264,-0.691256440976297,-0.5451112061841814,-0.18508031324233948,0.022551188236667047,-0.2403546669698335,-0.1526739867129613,0.051111111111111066,0.040207389594920075,-0.0333333333333334,0.09999999999999994
resnet50,deepsets,native,difficulty_matched,5,0.1388888888888889,0.10739396299536232,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15888888888888886,0.03144763689288669,-0.19999999999999996,-0.07777777777777775,-0.08888888888888888,0.09938079899999064,-0.3333333333333333,0.0,0.05,0.06720059098103326,0.0,0.2222222222222222,-0.6754880793946099,0.0865669575994591,-0.8143473089462785,-0.5071190131902225,-0.04515721386383179,0.04379486435699123,-0.12244819042789894,0.018517275894340306,-0.033333333333333326,0.11456616476020418,-0.2222222222222222,0.11111111111111112
resnet50,deepsets,native,unrestricted_common,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883811956171786e-12,1.3125093612035895e-10,-2.312104581866e-10,1.8643101877084214e-10,-1.0709853004442494e-10,4.260361797463464e-11,-1.8317384646119686e-10,-4.184863566791819e-11,0.0,0.0,0.0,0.0
resnet50,deepsets,native,unrestricted_common,2,0.09088486853817038,0.009308206800748686,0.07495288312898367,0.10419773564427652,0.0,0.0,0.0,0.0,-0.06673554418444357,0.009249720259292809,-0.0936877965966016,-0.05231352330408932,-0.14214651307811682,0.005869586728734199,-0.15285078013065434,-0.13048075265056394,0.015846392281140712,0.008667789723582429,0.002280109827279645,0.02972957045284091,0.039995716634867576,0.007755128356074993,0.023305488478444453,0.05893403707869116,-0.43457561770161063,0.015787161376709,-0.4730666499657077,-0.41246561387691344,-0.09733696567114991,0.005223277157719,-0.10684869598886686,-0.08874437356316593,0.0667637071174807,0.0059604450712877005,0.05070768970140057,0.07490336067380084
resnet50,deepsets,native,unrestricted_common,3,0.14855263157894733,0.020928289267952364,0.11257309941520467,0.20146198830409348,0.0,0.0,0.0,0.0,-0.03993664717348925,0.009225753799375975,-0.05482456140350872,-0.023391812865497057,-0.1337573099415205,0.005507085904414811,-0.14639376218323588,-0.1243664717348928,-0.06425438596491229,0.023724715429662004,-0.11432748538011696,-0.026023391812865507,0.03817251461988304,0.010910236101788729,0.014035087719298242,0.0543859649122807,-0.5235143927709712,0.022154002293745666,-0.5621430693842914,-0.47815255957618236,-0.13813439495128083,0.011508567171316658,-0.15595985965920184,-0.1174861547367444,0.058903508771929756,0.01039532177248195,0.03888888888888886,0.07280701754385961
resnet50,deepsets,native,unrestricted_common,4,0.2561111111111111,0.028033906881181254,0.1888888888888889,0.3,0.0,0.0,0.0,0.0,-0.010185185185185195,0.018975834751777033,-0.037037037037037056,0.04629629629629628,-0.10379629629629628,0.01756281464646995,-0.137037037037037,-0.07407407407407406,-0.22444444444444445,0.03276315463282613,-0.27777777777777773,-0.18888888888888888,0.037222222222222226,0.027282127664984723,0.0,0.09999999999999999,-0.6029077298963738,0.05092220234993482,-0.7205165928238729,-0.5022621907603874,-0.18008960780208202,0.026642769658952178,-0.24266692381807065,-0.13379143562192256,0.03722222222222217,0.04192803017195137,-0.04444444444444451,0.09999999999999991
resnet50,deepsets,native,unrestricted_common,5,0.13333333333333333,0.08530798843887939,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15944444444444442,0.02556064022642869,-0.19999999999999996,-0.11111111111111109,-0.07222222222222222,0.08279553559673274,-0.2222222222222222,0.0,0.0611111111111111,0.07625919346147329,0.0,0.2222222222222222,-0.6518606994295719,0.09970703168386238,-0.8852275449839689,-0.48734086213044137,-0.032938904704996295,0.04898076222228174,-0.1440402212379425,0.047467449817787465,-0.027777777777777762,0.10739396299536233,-0.2222222222222222,0.11111111111111115
resnet50,deepsets,probability_pool,difficulty_matched,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1228212433896562e-10,3.336000973941764e-11,8.901842226312813e-11,1.8643101877084214e-10,-5.88580240101777e-11,2.2361274401245656e-11,-1.0724846936464398e-10,-4.184867267535234e-11,0.0,0.0,0.0,0.0
resnet50,deepsets,probability_pool,difficulty_matched,2,0.03799844038444666,0.006092096867482642,0.02874164619447639,0.05309013430082612,0.0,0.0,0.0,0.0,-0.046415877245279784,0.007196082276854319,-0.057897433919446496,-0.028650001291510758,-0.1401914119249025,0.0049917895186702655,-0.1460789937991196,-0.1288846780985146,0.012013908523342493,0.007655182791576513,-0.004983302860661338,0.02584351939697851,0.0035964716625093984,0.0018010532215498448,-0.000510382350004991,0.006502128200241407,-0.12442441945433531,0.011118471019893498,-0.14226847171435475,-0.09754166912490063,-0.030412886692271678,0.001220337152409228,-0.032425372022248156,-0.02843844317629089,0.011872712804316617,0.004614429629276222,0.0052174066325010315,0.021480982330038995
resnet50,deepsets,probability_pool,difficulty_matched,3,0.06116228070175441,0.015943702250127825,0.030847953216374308,0.08552631578947371,0.0,0.0,0.0,0.0,-0.03942495126705651,0.006010072852705338,-0.05141325536062378,-0.02777777777777779,-0.13628654970760237,0.004366926292495754,-0.1454191033138402,-0.13036062378167643,-0.013647660818713468,0.019556405069293185,-0.047514619883040954,0.03494152046783623,0.0013157894736842105,0.00236119984834589,0.0,0.005847953216374269,-0.21755071201884038,0.03587137494457545,-0.2854194308708779,-0.13299853325753208,-0.0422328822309398,0.0021771977044312703,-0.045069869413750095,-0.03707316882351822,0.02513157894736844,0.017717280500528402,-0.009941520467836215,0.05584795321637422
resnet50,deepsets,probability_pool,difficulty_matched,4,0.18944444444444444,0.05472775078196638,0.05555555555555555,0.26666666666666666,0.0,0.0,0.0,0.0,-0.012037037037037047,0.019722096385581766,-0.037037037037037056,0.037037037037037014,-0.10490740740740738,0.01671829776136142,-0.13148148148148145,-0.05740740740740737,-0.18888888888888888,0.054433105395181744,-0.26666666666666666,-0.05555555555555556,0.0005555555555555556,0.0024845199749997664,0.0,0.011111111111111112,-0.17411136203313896,0.060374304532042976,-0.264208939440691,-0.013986382847806697,-0.03637869542973313,0.004168053514554006,-0.04213376540661221,-0.02673296789796135,-0.020555555555555514,0.03645695834221435,-0.08888888888888886,0.04444444444444451
resnet50,deepsets,probability_pool,difficulty_matched,5,0.0,0.07209840939145001,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15888888888888886,0.03144763689288669,-0.19999999999999996,-0.07777777777777775,0.0,0.07209840939145001,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,-0.316160394595683,0.14397710435889902,-0.5348536164673328,0.0934995730473022,-0.03654418027071453,0.003119326333901025,-0.04077864950945961,-0.02908594456956311,-0.0611111111111111,0.10494591570981475,-0.2222222222222222,0.11111111111111112
resnet50,deepsets,probability_pool,unrestricted_common,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883811956171786e-12,1.3125093612035895e-10,-2.312104581866e-10,1.8643101877084214e-10,-1.0709853004442494e-10,4.260361797463464e-11,-1.8317384646119686e-10,-4.184863566791819e-11,0.0,0.0,0.0,0.0
resnet50,deepsets,probability_pool,unrestricted_common,2,0.05697232187798218,0.011183779245897042,0.03168943797874607,0.07198824643793188,0.0,0.0,0.0,0.0,-0.06673554418444357,0.009249720259292809,-0.0936877965966016,-0.05231352330408932,-0.14214651307811682,0.005869586728734199,-0.15285078013065434,-0.13048075265056394,0.013717992640948626,0.007885688946559265,0.0020597501729577167,0.032401994115830585,0.003954770334487316,0.0022806081179319636,0.00034486826939657153,0.007613307377458321,-0.21809670610482015,0.015046218313843273,-0.2503493322256792,-0.19804786862122334,-0.03701732655053259,0.0017764926164418008,-0.040663164220672655,-0.033478074041768315,0.03647741365901744,0.005940131132745406,0.02464143124520468,0.050283495330665194
resnet50,deepsets,probability_pool,unrestricted_common,3,0.05244152046783627,0.017809375066631078,0.014766081871345019,0.08055555555555553,0.0,0.0,0.0,0.0,-0.03993664717348925,0.009225753799375975,-0.05482456140350872,-0.023391812865497057,-0.1337573099415205,0.005507085904414811,-0.14639376218323588,-0.1243664717348928,-0.0016081871345029412,0.024795933211387275,-0.044298245614035094,0.04663742690058479,0.004707602339181286,0.00445962562502704,0.0,0.011695906432748537,-0.21218234681462372,0.02871039905391586,-0.2682772479247936,-0.16743680488333154,-0.041742189991452475,0.0022663442493811017,-0.04543728607434291,-0.03813173621290241,0.022309941520467856,0.015461494486638212,-0.0011695906432748575,0.05263157894736844
resnet50,deepsets,probability_pool,unrestricted_common,4,0.18944444444444444,0.045808738749380205,0.09999999999999999,0.25555555555555554,0.0,0.0,0.0,0.0,-0.010185185185185195,0.018975834751777033,-0.037037037037037056,0.04629629629629628,-0.10379629629629628,0.01756281464646995,-0.137037037037037,-0.07407407407407406,-0.195,0.045381209669125594,-0.26666666666666666,-0.10000000000000002,0.0,0.0,0.0,0.0,-0.17847040559276703,0.07285151147880434,-0.28168342865479223,-0.032183137997816726,-0.03599437152064778,0.0033506107146730156,-0.04186758097138058,-0.028498124000983355,-0.007222222222222191,0.040669350884474695,-0.08888888888888886,0.05555555555555558
resnet50,deepsets,probability_pool,unrestricted_common,5,0.0,0.062439054105446264,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15944444444444442,0.02556064022642869,-0.19999999999999996,-0.11111111111111109,0.0,0.062439054105446264,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,-0.33162821561142686,0.18510917376030467,-0.5571551196754784,0.02796427387659639,-0.03596545564222686,0.0038692029531754877,-0.042938042177202394,-0.029343746094592043,-0.016666666666666663,0.1210469812507339,-0.2222222222222222,0.11111111111111112
resnet50,probability_mlp,native,difficulty_matched,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.258640355445322e-11,1.3216960555994993e-10,-7.96435510134567e-11,2.4181412427992655e-10,6.448815370596606e-11,3.6209072699787164e-11,2.246347552414818e-11,1.0715828224761026e-10,0.0,0.0,0.0,0.0
resnet50,probability_mlp,native,difficulty_matched,2,0.03499466859136662,0.00897826218562215,0.02023851119763065,0.05604859559262069,0.0,0.0,0.0,0.0,-0.04045875449963496,0.007100851437228355,-0.05256659832131529,-0.025667344535269032,-0.14669355408742205,0.0056647148575368475,-0.15737117529570363,-0.1318462721764609,0.01575194445084381,0.007877532444061884,0.0001905414641263601,0.026233541092031642,0.010287858542575525,0.001988375513313219,0.005657881601277827,0.014056401320552267,-0.13000507515567278,0.010588811029363267,-0.14845880493734054,-0.1085034711321556,-0.034248626025641334,0.0012072303503139925,-0.036338490113578405,-0.032131872797873884,0.0163106567902165,0.004488474138856171,0.009490902179581337,0.029196013629975887
resnet50,probability_mlp,native,difficulty_matched,3,0.050599415204678436,0.008790492824031838,0.034502923976608334,0.07163742690058487,0.0,0.0,0.0,0.0,-0.04267056530214419,0.008087851356019755,-0.058235867446393697,-0.026705653021442437,-0.16471734892787523,0.006023700588037034,-0.17383040935672514,-0.1543372319688109,0.004824561403508773,0.012546139146500972,-0.017836257309941515,0.023976608187134502,0.002850877192982456,0.0030176962580903007,0.0,0.008771929824561403,-0.21302873590550137,0.03673462225222708,-0.2782356250814475,-0.1338547772313091,-0.04573127337403788,0.002366947375263759,-0.0494396096774109,-0.041027790786250184,0.029883040935672477,0.012967085419174174,0.0011695906432748944,0.053508771929824506
resnet50,probability_mlp,native,difficulty_matched,4,0.017777777777777788,0.03389392158968545,-0.033333333333333326,0.07777777777777778,0.0,0.0,0.0,0.0,0.013611111111111107,0.016291810032843832,-0.009259259259259264,0.037037037037037035,-0.12638888888888888,0.01104390003404051,-0.14259259259259258,-0.09999999999999999,-0.032777777777777774,0.045524165479721664,-0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,-0.133785250892053,0.07569097635486333,-0.23682106619362564,0.061941937323694685,-0.03648991531072252,0.0034209783820003947,-0.04066984567171986,-0.02805862524010157,-0.00833333333333334,0.023878346647045978,-0.044444444444444474,0.022222222222222254
resnet50,probability_mlp,native,difficulty_matched,5,-0.08888888888888888,0.05812759597562188,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0022222222222222144,0.004559903787045113,0.0,0.011111111111111072,-0.2027777777777778,0.02159193890925381,-0.23333333333333336,-0.14444444444444446,0.06666666666666667,0.0980644389064542,-0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,-0.2970459552820531,0.18051185309438963,-0.5590164168500086,0.1520814469830468,-0.05055112398242643,0.0037113466989213352,-0.05679898149834395,-0.042628799934559335,-0.016666666666666663,0.090303077876361,-0.1111111111111111,0.11111111111111112
resnet50,probability_mlp,native,unrestricted_common,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3425054401494662e-10,1.23143166961936e-10,-7.964340298372008e-11,3.4848583278327777e-10,9.73276681470736e-11,7.034788321321769e-11,1.2359927895981096e-11,2.7651170242393164e-10,0.0,0.0,0.0,0.0
resnet50,probability_mlp,native,unrestricted_common,2,0.052308785728596915,0.01175075329599795,0.02421400228003991,0.06936059223795056,0.0,0.0,0.0,0.0,-0.06251967706763294,0.008956102569762123,-0.08131277352975452,-0.04622784622784611,-0.14870155089494713,0.0053042503648969485,-0.15604327538289806,-0.13556631174555703,0.018573560727648764,0.008575070925701303,0.0030546061206438574,0.030115778700684336,0.008362669388612786,0.0035124690033013625,0.0022411899770390336,0.015513286503852539,-0.22485778486598446,0.015049907255535828,-0.2550624829318553,-0.20413993275471257,-0.041037474755625185,0.001752148330402067,-0.04426552102515472,-0.037852345107918205,0.041004424907726725,0.008018753013852893,0.026286463943696565,0.05985124821602809
resnet50,probability_mlp,native,unrestricted_common,3,0.0516301169590644,0.013701558175266436,0.0312865497076024,0.08157894736842113,0.0,0.0,0.0,0.0,-0.043523391812865436,0.007858697014466709,-0.058235867446393676,-0.022904483430799167,-0.16375243664717348,0.005729224626995726,-0.17314814814814816,-0.15229044834307992,0.010007309941520468,0.015340025697449449,-0.026023391812865494,0.031725146198830406,0.007821637426900585,0.005637866054677066,0.0,0.02046783625730994,-0.20976942407461108,0.025137166749065083,-0.25720247292530146,-0.17160961184897605,-0.04544856714951752,0.00239497731976102,-0.049593934836591656,-0.041623987928803986,0.02574561403508769,0.007516906979324638,0.010233918128654929,0.04122807017543854
resnet50,probability_mlp,native,unrestricted_common,4,0.03222222222222223,0.0354860431614918,-0.033333333333333326,0.09999999999999999,0.0,0.0,0.0,0.0,0.010370370370370367,0.011547630610821903,-0.009259259259259264,0.037037037037037056,-0.12555555555555556,0.013144097885345759,-0.14259259259259258,-0.09629629629629628,-0.04444444444444444,0.043408990783381604,-0.12222222222222223,0.03333333333333333,0.0027777777777777775,0.012422599874998832,0.0,0.05555555555555555,-0.14095055258292444,0.08127523107630345,-0.24109220950559762,0.027286931666841152,-0.03646614463830694,0.002970052765714601,-0.04316660339230719,-0.030917268001669978,-0.01111111111111112,0.02497562164217852,-0.0666666666666667,0.022222222222222254
resnet50,probability_mlp,native,unrestricted_common,5,-0.0611111111111111,0.08435051716847203,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0022222222222222144,0.004559903787045113,0.0,0.011111111111111072,-0.2011111111111111,0.016870103433694404,-0.22222222222222224,-0.15555555555555556,0.03888888888888888,0.11555443094369527,-0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,-0.3180615198785493,0.20568766839747105,-0.5691202331349486,0.06885106010870364,-0.05041893308893466,0.0046539624152354365,-0.05714094464844729,-0.041719819063495533,-0.04444444444444444,0.07561744970874673,-0.1111111111111111,0.1111111111111111
resnet50,probability_mlp,probability_pool,difficulty_matched,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.258640355445322e-11,1.3216960555994993e-10,-7.96435510134567e-11,2.4181412427992655e-10,6.448815370596606e-11,3.6209072699787164e-11,2.246347552414818e-11,1.0715828224761026e-10,0.0,0.0,0.0,0.0
resnet50,probability_mlp,probability_pool,difficulty_matched,2,0.03499466859136662,0.00897826218562215,0.02023851119763065,0.05604859559262069,0.0,0.0,0.0,0.0,-0.04045875449963496,0.007100851437228355,-0.05256659832131529,-0.025667344535269032,-0.14669355408742205,0.0056647148575368475,-0.15737117529570363,-0.1318462721764609,0.01575194445084381,0.007877532444061884,0.0001905414641263601,0.026233541092031642,0.010287858542575525,0.001988375513313219,0.005657881601277827,0.014056401320552267,-0.13000507852635784,0.010588809569885399,-0.14845880802909206,-0.10850347126086198,-0.034248626353763696,0.0012072301824072199,-0.036338489334685864,-0.032131872454229514,0.0163106567902165,0.004488474138856171,0.009490902179581337,0.029196013629975887
resnet50,probability_mlp,probability_pool,difficulty_matched,3,0.050599415204678436,0.008790492824031838,0.034502923976608334,0.07163742690058487,0.0,0.0,0.0,0.0,-0.04267056530214419,0.008087851356019755,-0.058235867446393697,-0.026705653021442437,-0.16471734892787523,0.006023700588037034,-0.17383040935672514,-0.1543372319688109,0.004824561403508773,0.012546139146500972,-0.017836257309941515,0.023976608187134502,0.002850877192982456,0.0030176962580903007,0.0,0.008771929824561403,-0.21302874582590364,0.03673462115109554,-0.27823562252504136,-0.1338547805212862,-0.04573128061862521,0.002366947068211533,-0.04943961769394086,-0.04102779639722801,0.029883040935672477,0.012967085419174174,0.0011695906432748944,0.053508771929824506
resnet50,probability_mlp,probability_pool,difficulty_matched,4,0.017777777777777788,0.03389392158968545,-0.033333333333333326,0.07777777777777778,0.0,0.0,0.0,0.0,0.013611111111111107,0.016291810032843832,-0.009259259259259264,0.037037037037037035,-0.12638888888888888,0.01104390003404051,-0.14259259259259258,-0.09999999999999999,-0.032777777777777774,0.045524165479721664,-0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,-0.1337851877579319,0.07569097574418873,-0.2368209945140801,0.06194199846790808,-0.03648988335062735,0.0034209805146151718,-0.04066981746432019,-0.028058584209176025,-0.00833333333333334,0.023878346647045978,-0.044444444444444474,0.022222222222222254
resnet50,probability_mlp,probability_pool,difficulty_matched,5,-0.08888888888888888,0.05812759597562188,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0022222222222222144,0.004559903787045113,0.0,0.011111111111111072,-0.2027777777777778,0.02159193890925381,-0.23333333333333336,-0.14444444444444446,0.06666666666666667,0.0980644389064542,-0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,-0.29704569445589557,0.180511850064782,-0.5590161162990791,0.15208166905057752,-0.05055111115703113,0.0037113478454779973,-0.056798982280357256,-0.04262879396782434,-0.016666666666666663,0.090303077876361,-0.1111111111111111,0.11111111111111112
resnet50,probability_mlp,probability_pool,unrestricted_common,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3425054401494662e-10,1.23143166961936e-10,-7.964340298372008e-11,3.4848583278327777e-10,9.73276681470736e-11,7.034788321321769e-11,1.2359927895981096e-11,2.7651170242393164e-10,0.0,0.0,0.0,0.0
resnet50,probability_mlp,probability_pool,unrestricted_common,2,0.052308785728596915,0.01175075329599795,0.02421400228003991,0.06936059223795056,0.0,0.0,0.0,0.0,-0.06251967706763294,0.008956102569762123,-0.08131277352975452,-0.04622784622784611,-0.14870155089494713,0.0053042503648969485,-0.15604327538289806,-0.13556631174555703,0.018573560727648764,0.008575070925701303,0.0030546061206438574,0.030115778700684336,0.008362669388612786,0.0035124690033013625,0.0022411899770390336,0.015513286503852539,-0.2248577827889028,0.015049909360961776,-0.25506248852992514,-0.2041399304695027,-0.04103747535896704,0.0017521481531765511,-0.04426552191251628,-0.037852346676007155,0.041004424907726725,0.008018753013852893,0.026286463943696565,0.05985124821602809
resnet50,probability_mlp,probability_pool,unrestricted_common,3,0.0516301169590644,0.013701558175266436,0.0312865497076024,0.08157894736842113,0.0,0.0,0.0,0.0,-0.043523391812865436,0.007858697014466709,-0.058235867446393676,-0.022904483430799167,-0.16375243664717348,0.005729224626995726,-0.17314814814814816,-0.15229044834307992,0.010007309941520468,0.015340025697449449,-0.026023391812865494,0.031725146198830406,0.007821637426900585,0.005637866054677066,0.0,0.02046783625730994,-0.20976943653736865,0.025137166673813514,-0.25720248500402204,-0.17160962900066687,-0.045448574754533747,0.0023949772149302905,-0.04959394304665402,-0.04162399596386657,0.02574561403508769,0.007516906979324638,0.010233918128654929,0.04122807017543854
resnet50,probability_mlp,probability_pool,unrestricted_common,4,0.03222222222222223,0.0354860431614918,-0.033333333333333326,0.09999999999999999,0.0,0.0,0.0,0.0,0.010370370370370367,0.011547630610821903,-0.009259259259259264,0.037037037037037056,-0.12555555555555556,0.013144097885345759,-0.14259259259259258,-0.09629629629629628,-0.04444444444444444,0.043408990783381604,-0.12222222222222223,0.03333333333333333,0.0027777777777777775,0.012422599874998832,0.0,0.05555555555555555,-0.14095050416110574,0.08127522379419314,-0.24109215513381047,0.02728697426182632,-0.036466115233389954,0.002970051954607988,-0.04316656546669395,-0.030917231925597404,-0.01111111111111112,0.02497562164217852,-0.0666666666666667,0.022222222222222254
resnet50,probability_mlp,probability_pool,unrestricted_common,5,-0.0611111111111111,0.08435051716847203,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0022222222222222144,0.004559903787045113,0.0,0.011111111111111072,-0.2011111111111111,0.016870103433694404,-0.22222222222222224,-0.15555555555555556,0.03888888888888888,0.11555443094369527,-0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,-0.31806129231279046,0.20568764373085469,-0.5691199558443629,0.06885121151492675,-0.05041892268177339,0.004653960401967213,-0.05714093299528056,-0.04171980716965973,-0.04444444444444444,0.07561744970874673,-0.1111111111111111,0.1111111111111111
