,backbone,model,method,condition,repeat,budget,accuracy_control,all_single_wrong_set_correct_control,any_single_correct_set_wrong_control,brier_control,group_equal_brier_control,group_equal_ece_control,group_equal_nll_control,group_equal_top5_control,groups_control,joint_wrong_pair_control,micro_accuracy_control,nll_control,same_wrong_pair_control,singleton_accuracy_control,taxa_control,top5_control,groups_real,taxa_real,accuracy_real,singleton_accuracy_real,joint_wrong_pair_real,same_wrong_pair_real,any_single_correct_set_wrong_real,all_single_wrong_set_correct_real,nll_real,brier_real,top5_real,micro_accuracy_real,group_equal_nll_real,group_equal_brier_real,group_equal_top5_real,group_equal_ece_real,accuracy_delta,singleton_accuracy_delta,joint_wrong_pair_delta,same_wrong_pair_delta,any_single_correct_set_wrong_delta,all_single_wrong_set_correct_delta,nll_delta,brier_delta,top5_delta
1201,dinov2,set_transformer,native,difficulty_matched,0,2,0.7256817722226527,0.038034772704584,0.0606044753057331,0.3746728498526248,0.4070413509937142,0.0604586030786662,1.1985842811520793,0.8868963900609471,474.0,0.2517485251761981,0.7014767932489452,1.0958448279336397,0.0299063125320987,0.5511366079762307,53.0,0.8971251727541035,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0862802117519099,0.0,-0.0655686876598826,-0.0986309113667603,0.0025297349982884,0.0232412590903156,-0.4098788706362787,-0.1078883790014035,0.0399563748620353
1206,dinov2,set_transformer,native,difficulty_matched,1,2,0.712654286081959,0.0331313166218826,0.0671360493687537,0.3821871552450697,0.4086181453483817,0.0643858235610576,1.1835146015842266,0.8957337083919362,474.0,0.2533409811711699,0.6940928270042194,1.102413373257429,0.0265044383755075,0.5511366079762305,53.0,0.9047693571278476,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0732527256112161,-3.7007434154171876e-17,-0.0639762316649108,-0.1020327855233515,0.009061309061309,0.0183378030076143,-0.4033103253124894,-0.1003740736089586,0.0476005592357793
1211,dinov2,set_transformer,native,difficulty_matched,2,2,0.7108821442940939,0.040433416455429,0.0741758387198638,0.3902909980981433,0.4188448697255499,0.0647785276356181,1.2168339212883466,0.8858180965775903,474.0,0.2553754334414712,0.6890764181903423,1.1233877122839593,0.0278810375508488,0.5511366079762307,53.0,0.8962820285933493,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.071480583823351,0.0,-0.0619417793946095,-0.1006561863480102,0.0161010984124191,0.0256399028411607,-0.3823359862859589,-0.092270230755885,0.039113230701281
1216,dinov2,set_transformer,native,difficulty_matched,3,2,0.7171719236970807,0.040461896593972,0.0594879642835617,0.3814595989774025,0.4108361130345651,0.0624848790826564,1.196926123622338,0.8898265353961556,474.0,0.2638020086133294,0.6948195030473512,1.100366860527901,0.0283527298464405,0.5511366079762307,53.0,0.9017480830373912,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0777703632263379,0.0,-0.0535152042227513,-0.1001844940524185,0.001413223976117,0.0256683829797037,-0.4053568380420176,-0.1011016298766258,0.044579285145323
1221,dinov2,set_transformer,native,difficulty_matched,4,2,0.7106974582603515,0.0385532473582788,0.0713605024139615,0.391717761499268,0.4196308182958136,0.0590788778254698,1.2465968575588338,0.8832630098452882,474.0,0.256495286683966,0.687599624941397,1.1541355045956847,0.0279849023559715,0.5511366079762307,53.0,0.8934171523794165,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0712958977896085,0.0,-0.0608219261521148,-0.1005523215428875,0.0132857621065168,0.0237597337440104,-0.3515881939742336,-0.0908434673547603,0.0362483544873482
1226,dinov2,set_transformer,native,difficulty_matched,5,2,0.7081215779328986,0.0349646073702677,0.0633720315324088,0.3858896994386674,0.414245065770312,0.0733540538993593,1.2178781762691122,0.8838724800750116,474.0,0.2634709979049601,0.6885372714486638,1.121157450503469,0.0334501306985583,0.5511366079762307,53.0,0.8945099711609146,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0687200174621557,0.0,-0.0538462149311205,-0.0950870932003007,0.0052972912249641,0.0201710937559994,-0.3845662480664494,-0.0966715294153608,0.0373411732688463
1231,dinov2,set_transformer,native,difficulty_matched,6,2,0.7053274090223777,0.0305867786999862,0.0666125250244747,0.3927485607411853,0.4229239991316758,0.0738814680573809,1.2267261256408537,0.8886544772620723,474.0,0.258646844653134,0.6834739803094233,1.1326009728831548,0.0348361718644737,0.5511366079762305,53.0,0.8979252578309181,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0659258485516347,-3.7007434154171876e-17,-0.0586703681829467,-0.0937010520343853,0.00853778471703,0.0157932650857179,-0.3731227256867635,-0.0898126681128429,0.0407564599388498
1236,dinov2,set_transformer,native,difficulty_matched,7,2,0.7147431766928621,0.0478790048758602,0.0643728534451805,0.3865309387153886,0.4149164556524925,0.0662460822725569,1.204848704268236,0.8890764181903422,474.0,0.2687629747378175,0.6922409751523676,1.109656818189911,0.0285930031999214,0.5511366079762305,53.0,0.8996383682704435,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0753416162221192,-3.7007434154171876e-17,-0.0485542380982632,-0.0999442206989376,0.0062981131377357,0.0330854912615918,-0.3960668803800076,-0.0960302901386397,0.0424695703783753
1241,dinov2,set_transformer,native,difficulty_matched,8,2,0.7209673944736837,0.035347900992555,0.0580670697809062,0.3787185602149998,0.407877585011962,0.0703746136845527,1.2205125891424624,0.8830989217065165,474.0,0.2563134367379651,0.6994139709329583,1.120157314437028,0.030975744497757,0.5511366079762307,53.0,0.8917917075935944,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0815658340029408,0.0,-0.0610037760981157,-0.097561479401102,-7.670526538448389e-06,0.0205543873782867,-0.3855663841328902,-0.1038426686390285,0.0346229097015261
1246,dinov2,set_transformer,native,difficulty_matched,9,2,0.7319066066707576,0.039489868971001,0.0567244425734991,0.3674929362171919,0.3954055412110318,0.0611107732973157,1.1611900565725983,0.8962025316455696,474.0,0.2508588197267443,0.7119315518049696,1.075106464700059,0.0256963860737445,0.5511366079762307,53.0,0.9052088111050376,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0925050462000147,0.0,-0.0664583931093364,-0.1028408378251145,-0.0013502977339455,0.0246963553567327,-0.4306172338698594,-0.1150682926368364,0.0480400132129692
1251,dinov2,set_transformer,native,difficulty_matched,10,2,0.7093079468865632,0.0342716565987006,0.0710096274561683,0.3866271039241769,0.4212265456329884,0.0675992698434424,1.2358307227949448,0.8839662447257384,474.0,0.253954082255969,0.6852086263478668,1.1238279881814583,0.0281041489374822,0.5511366079762307,53.0,0.8954687142580223,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0699063864158203,0.0,-0.0633631305801117,-0.1004330749613768,0.0129348871487236,0.0194781429844322,-0.38189571038846,-0.0959341249298513,0.038299916365954
1256,dinov2,set_transformer,native,difficulty_matched,11,2,0.7098473649574278,0.0274494286286739,0.0628527162332193,0.3810910479343226,0.4104169040426454,0.0683044586573416,1.2124211836498224,0.8897562119081105,474.0,0.2547493474380267,0.6881387716830755,1.1157633832287035,0.0263061449382204,0.5511366079762305,53.0,0.8997128890210652,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0704458044866849,-3.7007434154171876e-17,-0.062567865398054,-0.1022310789606387,0.0047779759257746,0.0126559150144055,-0.3899603153412148,-0.1014701809197056,0.0425440911289968
1261,dinov2,set_transformer,native,difficulty_matched,12,2,0.7038352487251859,0.0297354287920325,0.0622944956278289,0.3959878014175944,0.4247443176601359,0.0675825797492944,1.2340166298661668,0.8843413033286452,474.0,0.2636056844390178,0.683778715424285,1.1400298675051672,0.0275798188534037,0.5511366079762305,53.0,0.891298865355469,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0644336882544429,-3.7007434154171876e-17,-0.0537115283970629,-0.1009574050454553,0.0042197553203842,0.0149419151777642,-0.3656938310647512,-0.086573427436434,0.0341300674634007
1266,dinov2,set_transformer,native,difficulty_matched,13,2,0.7185317739563022,0.0377778493344531,0.0632127801152958,0.3812195115481028,0.4090303640052803,0.0582352333392579,1.2082476241771645,0.8877637130801688,474.0,0.256033295262855,0.6992498827941867,1.1198177577299104,0.0268839825443599,0.5511366079762305,53.0,0.8965758792802818,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0791302134855593,-3.7007434154171876e-17,-0.0612839175732257,-0.1016532413544992,0.0051380398078511,0.0229843357201847,-0.3859059408400078,-0.1013417173059255,0.0394070813882134
1271,dinov2,set_transformer,native,difficulty_matched,14,2,0.7129888426272073,0.0361780689610878,0.0634637055234539,0.3841855679003221,0.4089304889659161,0.0589052861092714,1.2070136379944645,0.888443506797937,474.0,0.2597255208104265,0.6937880918893576,1.1241864038405602,0.0320408539748162,0.5511366079762307,53.0,0.8950272561121618,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0735872821564644,0.0,-0.0575916920256542,-0.0964963699240428,0.0053889652160092,0.0213845553468194,-0.381537294729358,-0.0983756609537062,0.0378584582200935
1276,dinov2,set_transformer,native,difficulty_matched,15,2,0.7125818509466306,0.0400160897802407,0.0638507631432159,0.3902962773888407,0.4227031589299235,0.0621581343019645,1.2483801743059104,0.8831692451945616,474.0,0.2635834756903939,0.6868026254102203,1.1331182835741425,0.0274712534146496,0.5511366079762305,53.0,0.8966666777201368,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0731802904758878,-3.7007434154171876e-17,-0.0537337371456868,-0.1010659704842094,0.0057760228357712,0.0252225761659723,-0.3726054149957759,-0.0922649514651875,0.0394978798280684
1281,dinov2,set_transformer,native,difficulty_matched,16,2,0.7154127435573976,0.0416096045813026,0.0586181870773065,0.3857933215366713,0.4124205492296255,0.0584554878726734,1.2244002299779788,0.8915142991092359,474.0,0.2675786739465984,0.6948898265353961,1.1383718470711777,0.0283811779880962,0.5511366079762307,53.0,0.8993462076009245,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0760111830866546,0.0,-0.0497385388894823,-0.1001560459107628,0.0005434467698618,0.0268160909670343,-0.3673518514987406,-0.0967679073173569,0.0421774097088563
1286,dinov2,set_transformer,native,difficulty_matched,17,2,0.7281613331927796,0.0379214746353111,0.0599732232593867,0.3696248596100069,0.3974172458322108,0.0643327068595108,1.1827875282568567,0.8899671823722456,474.0,0.2497869181831445,0.704735114861697,1.087029779394655,0.0252955581571933,0.5511366079762305,53.0,0.9001867338345325,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0887597727220367,-3.7007434154171876e-17,-0.0675302946529361,-0.1032416657416657,0.001898482951942,0.0231279610210427,-0.4186939191752632,-0.1129363692440214,0.0430179359424643
1291,dinov2,set_transformer,native,difficulty_matched,18,2,0.7074240021567065,0.0360205395582754,0.0696410944052453,0.3814053040526301,0.4081443239669668,0.0662242344830777,1.1764179168880842,0.8901078293483357,474.0,0.2589554429963235,0.6864978902953588,1.0892593842085228,0.0286653481622035,0.5511366079762305,53.0,0.8998842876201366,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0680224416859636,-3.7007434154171876e-17,-0.0583617698397572,-0.0998718757366555,0.0115663540978006,0.021227025944007,-0.4164643143613956,-0.1011559248013982,0.0427154897280683
1296,dinov2,set_transformer,native,difficulty_matched,19,2,0.7045044141742255,0.0307064354234165,0.0606477089181491,0.3922081394725094,0.4190875723364325,0.0734945583727037,1.2118904545003228,0.8955930614158462,474.0,0.2655543123310419,0.6886544772620722,1.1268705347167474,0.0297615906106472,0.5511366079762307,53.0,0.9012466394541866,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0651028537034826,0.0,-0.0517629005050388,-0.0987756332882118,0.0025729686107044,0.0159129218091482,-0.3788531638531711,-0.090353089381519,0.0440778415621182
1301,dinov2,set_transformer,native,unrestricted_common,0,2,0.7232942662974109,0.0267042880250427,0.0647749088786824,0.363613935689235,0.385970204332235,0.0634452705047553,1.08157516971624,0.907782466010314,474.0,0.2386351128489493,0.7073839662447258,1.012113931769209,0.0295369026501102,0.5511366079762307,53.0,0.9143514737068196,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.083892705826668,0.0,-0.0786820999871314,-0.0990003212487489,0.0067001685712377,0.0119107744107744,-0.4936097668007095,-0.1189472931647933,0.0571826758147512
1306,dinov2,set_transformer,native,unrestricted_common,1,2,0.7228318007406056,0.0391067149714948,0.0685489679200371,0.3716399335409777,0.3945444805241467,0.0632705343493373,1.0620390836139606,0.9183075480543836,474.0,0.2477259463108519,0.7089545241443975,0.994126271092208,0.0256541792705314,0.5511366079762307,53.0,0.9247133689743752,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0834302402698627,0.0,-0.0695912665252288,-0.1028830446283276,0.0104742276125923,0.0243132013572265,-0.5115974274777104,-0.1109212953130506,0.067544571082307
1311,dinov2,set_transformer,native,unrestricted_common,2,2,0.7361834647998169,0.0407648809378369,0.0587473236058141,0.3630944269583053,0.3886393632851686,0.064579576036626,1.0130005200945515,0.9289498359118612,474.0,0.2458340925322057,0.7145100796999532,0.9539489506591916,0.0344768700900776,0.5511366079762307,53.0,0.9295469554903516,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.096781904329074,0.0,-0.0714831203038749,-0.0940603538087814,0.0006725832983694,0.0259713673235685,-0.5517747479107267,-0.119466801895723,0.0723781575982834
1316,dinov2,set_transformer,native,unrestricted_common,3,2,0.7283841420633873,0.0242653601930331,0.067129804158106,0.3546906523832546,0.3788097646188126,0.065658234354271,1.0196827436990288,0.9201828410689168,474.0,0.2287514139715397,0.7109704641350211,0.959671947541406,0.0277303583907357,0.5511366079762305,53.0,0.9248153488719528,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0889825815926443,-3.7007434154171876e-17,-0.088565798864541,-0.1008068655081233,0.0090550638506613,0.0094718465787648,-0.5460517510285124,-0.1278705764707737,0.0676465509798844
1321,dinov2,set_transformer,native,unrestricted_common,4,2,0.7352321507981885,0.0401992399633909,0.0582582220947,0.3681827594562252,0.3927951649962014,0.0574014441202321,1.0742122806929186,0.9142053445850914,474.0,0.2467088670705023,0.7180965775902486,1.0129966262377397,0.0260184958298165,0.5511366079762307,53.0,0.9157788403071422,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0958305903274456,0.0,-0.0706083457655784,-0.1025187280690425,0.0001834817872553,0.0254057263491225,-0.4927270723321788,-0.1143784693978031,0.0586100424150739
1326,dinov2,set_transformer,native,unrestricted_common,5,2,0.7427603231848513,0.0446137225225275,0.0612076980787672,0.3588970118789472,0.3831434545049401,0.0572637356091177,1.0577394755734095,0.9128457571495546,474.0,0.2406457012589088,0.7223159868729488,0.9839875761967972,0.0314559508741898,0.5511366079762307,53.0,0.9182733321884264,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.1033587627141084,0.0,-0.0766715115771719,-0.0970812730246692,0.0031329577713225,0.0298202089082592,-0.5217361223731212,-0.123664216975081,0.0611045342963583
1331,dinov2,set_transformer,native,unrestricted_common,6,2,0.7253923341973656,0.0311411713141272,0.0629896629110465,0.3683496857062913,0.38909600482928,0.0593237792508064,1.103041155464976,0.907149554617909,474.0,0.2427591742057151,0.7108766994842943,1.043153537139412,0.0261318957073674,0.5511366079762305,53.0,0.912895769499543,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0859907737266226,-3.7007434154171876e-17,-0.0745580386303656,-0.1024053281914916,0.0049149226036018,0.0163476576998589,-0.4625701614305064,-0.114211543147737,0.0557269716074747
1336,dinov2,set_transformer,native,unrestricted_common,7,2,0.7248249973878903,0.0334881400919136,0.0667245752151412,0.3686846394124874,0.3946661950285626,0.0566925124528538,1.0792189111264872,0.9197374589779652,474.0,0.2419385674888819,0.7060712611345522,1.0127783736202585,0.024652522529881,0.5511366079762307,53.0,0.9234073374796644,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0854234369171473,0.0,-0.0753786453471988,-0.103884701368978,0.0086498349076965,0.0186946264776453,-0.49294532494966,-0.1138765894415408,0.0662385395875962
1341,dinov2,set_transformer,native,unrestricted_common,8,2,0.7338050983491234,0.0389069787654693,0.0616816388828967,0.355851523429582,0.382652207725166,0.0512225272611614,1.0112368899114657,0.922948898265354,474.0,0.243420241533449,0.7156118143459916,0.9362563561424322,0.0317945419360513,0.5511366079762305,53.0,0.930242189676152,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0944035378783806,-3.7007434154171876e-17,-0.0738969713026316,-0.0967426819628077,0.003606898575452,0.024113465151201,-0.5694673424274862,-0.1267097054244464,0.0730733917840836
1346,dinov2,set_transformer,native,unrestricted_common,9,2,0.7300873451030684,0.036718918165459,0.0702020871046028,0.3683182103192399,0.3942944943331046,0.0723030246039734,1.0661169138802786,0.920464135021097,474.0,0.2364294859577878,0.710056258790436,0.999690872785797,0.0276589151589151,0.5511366079762307,53.0,0.9246001465341088,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0906857846323254,0.0,-0.0808877268782928,-0.1008783087399439,0.0121273467971581,0.0219254045511907,-0.5060328257841212,-0.1142430185347885,0.0674313486420404
1351,dinov2,set_transformer,native,unrestricted_common,10,2,0.7318459027578523,0.0261608238023332,0.057369985593256,0.3565952343611492,0.3784458253730023,0.0606738326554979,1.0409461994709612,0.9139006094702296,474.0,0.2369449354512247,0.7149789029535866,0.9686991501483528,0.0292438460677454,0.5511366079762307,53.0,0.9220054025871636,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0924443422871094,0.0,-0.080372277384856,-0.0992933778311136,-0.0007047547141886,0.0113673101880649,-0.5370245484215656,-0.1259659944928791,0.0648366046950953
1356,dinov2,set_transformer,native,unrestricted_common,11,2,0.7252391360095762,0.033825617080334,0.062961496923761,0.3719147080513825,0.3987517775380749,0.0580853831552168,1.1168473526097633,0.907290201593999,474.0,0.2456249841469967,0.7071729957805908,1.0422941470676377,0.0340908654587899,0.5511366079762307,53.0,0.9116139771013984,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0858375755388332,0.0,-0.0716922286890839,-0.0944463584400691,0.0048867566163163,0.0190321034660657,-0.463429551502281,-0.1106465208026458,0.0544451792093301
1361,dinov2,set_transformer,native,unrestricted_common,12,2,0.751190871788356,0.0436503224239073,0.0553160733978344,0.3478316057458479,0.3724456970230979,0.0557276743789458,1.0023761357352352,0.9258790436005628,474.0,0.2371433772377168,0.7301218940459447,0.9387008283751874,0.0311514684942357,0.5511366079762307,53.0,0.9298038265019396,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.111789311317613,0.0,-0.0801738355983638,-0.0973857554046233,-0.0027586669096103,0.0288568088096389,-0.567022870194731,-0.1347296231081803,0.0726350286098713
1366,dinov2,set_transformer,native,unrestricted_common,13,2,0.7232183900422893,0.0349970463964174,0.0655736617214604,0.3757196858076788,0.4053424999976163,0.0662352845743403,1.1226401071871186,0.9079231129864042,474.0,0.2462049946326675,0.7018284106891701,1.043366138247399,0.0293187507810149,0.5511366079762307,53.0,0.9139784045444422,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0838168295715464,0.0,-0.0711122182034131,-0.0992184731178441,0.0074989214140157,0.0202035327821491,-0.4623575603225192,-0.1068415430463495,0.0568096066523739
1371,dinov2,set_transformer,native,unrestricted_common,14,2,0.7380825993247376,0.0377197662575021,0.0606653188414194,0.3551831562611351,0.3805024790505977,0.0461086202680058,1.050392188090484,0.9150961087669948,474.0,0.2389718480913449,0.7197140178152835,0.975536027750142,0.0297964992147382,0.5511366079762305,53.0,0.9224348299033835,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0986810388539947,-3.7007434154171876e-17,-0.0783453647447358,-0.0987407246841208,0.0025905785339747,0.0229262526432337,-0.5301876708197764,-0.1273780725928931,0.0652660320113152
1376,dinov2,set_transformer,native,unrestricted_common,15,2,0.7147125673069068,0.0356558070394548,0.0719101623975837,0.3784668348744907,0.4007366804955968,0.0621415670931451,1.1006881668349902,0.9118143459915612,474.0,0.2490330773349641,0.69887482419128,1.0353313497407148,0.0304942204313273,0.5511366079762307,53.0,0.9162989933430185,474.0,53.0,0.6394015604707429,0.5511366079762307,0.3173172128360808,0.1285372238988591,0.0580747403074447,0.0147935136142683,1.5057236985699185,0.4825612288540283,0.8571687978920682,0.619901547116737,1.598074913730299,0.5050352374834669,0.843694327238631,0.0880862818310448,0.0753110068361639,0.0,-0.0682841355011166,-0.0980430034675317,0.013835422090139,0.0208622934251865,-0.4703923488292034,-0.1040943939795376,0.0591301954509501
