row_id,cohort,observation_id,observer_id,taxon_id,class_index,scientific_name,common_name,photo_id,license_code,attribution,url,sha256,width,height,legacy_split
8545,robird_scaleup_v5_2_4_candidate,72498508,1136170,73148,59,Parkesia motacilla,louisiana waterthrush,118212232,cc-by,"(c) Mark Richman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/118212232/large.jpeg,07379dc931929fdfcb1202e4a24f9294f680ea5f13c117c8280943a96d59a31d,768,1024,
8546,robird_scaleup_v5_2_4_candidate,72498508,1136170,73148,59,Parkesia motacilla,louisiana waterthrush,118212279,cc-by,"(c) Mark Richman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/118212279/large.jpeg,4431063e037d8c4d41ffe46c4465dd781c868a4155397000c4f7fe2d3d5d8839,768,1024,
8547,robird_scaleup_v5_2_4_candidate,72498508,1136170,73148,59,Parkesia motacilla,louisiana waterthrush,118212324,cc-by,"(c) Mark Richman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/118212324/large.jpeg,d8abbf4477e07ea80eb99630804c29413d9a4f19c5a052d27ea2bc7abae66e2f,768,1024,
8548,robird_scaleup_v5_2_4_candidate,75721150,2242853,73148,59,Parkesia motacilla,louisiana waterthrush,123913756,cc-by,"(c) Ali Campbell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/123913756/large.jpeg,739b853df180edece3bafc165fe95e9a4882718ad5bc40ea61cdc90a5ed25c2d,768,1024,
8549,robird_scaleup_v5_2_4_candidate,75721150,2242853,73148,59,Parkesia motacilla,louisiana waterthrush,123913849,cc-by,"(c) Ali Campbell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/123913849/large.jpeg,771987224140424df33b8fffa1e9183ce9941b64da4e873f337b897922572042,768,1024,
8550,robird_scaleup_v5_2_4_candidate,75721150,2242853,73148,59,Parkesia motacilla,louisiana waterthrush,123914026,cc-by,"(c) Ali Campbell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/123914026/large.jpeg,be9f5d6ee428f4be341b608e0c4266f079c986c479006103f75e11616c9a8a91,768,1024,
8551,robird_scaleup_v5_2_4_candidate,75721150,2242853,73148,59,Parkesia motacilla,louisiana waterthrush,123914115,cc-by,"(c) Ali Campbell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/123914115/large.jpeg,ab0727dd60100083176a3dce7aa95ea20f9ab83080764a7ad6945a3be3b40e7f,768,1024,
8552,robird_scaleup_v5_2_4_candidate,75721150,2242853,73148,59,Parkesia motacilla,louisiana waterthrush,123914380,cc-by,"(c) Ali Campbell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/123914380/large.jpeg,0c20854ad81ee42fb9c526d0ab92bef06d6a1e954e678351b0445651a10a453a,768,1024,
8553,roq_confirmation_inspected,90220342,3476723,73148,59,,louisiana waterthrush,149083395,cc-by,"(c) Caroline Quinn, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/149083395/large.jpg,2fa41d988b73098fc187db510658ec327bccba9c12b47ced80a47bf982dc24af,2048,1536,confirmation
8554,roq_confirmation_inspected,90220342,3476723,73148,59,,louisiana waterthrush,149083415,cc-by,"(c) Caroline Quinn, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/149083415/large.jpg,69b9d8a4d869c30049f2df77af533af61ede44039586701f17f6865b19b3747a,2048,1536,confirmation
8555,robird_scaleup_v5_2_4_candidate,109481182,363321,73148,59,Parkesia motacilla,louisiana waterthrush,184529332,cc-by,"(c) Michelle W. （鍾偉瑋）, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/184529332/large.jpeg,7937eec4d4385d03889b4a2c6b2d29d7597ad32a79cc472e499fc0f80f37fa91,1024,768,
8556,robird_scaleup_v5_2_4_candidate,109481182,363321,73148,59,Parkesia motacilla,louisiana waterthrush,184529393,cc-by,"(c) Michelle W. （鍾偉瑋）, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/184529393/large.jpeg,e5f64439fb3a1828ae4e0b08958a8317f33514804e60f6fb70faa53fae7d6bfc,1024,768,
8557,robird_scaleup_v5_2_4_candidate,112589422,5280682,73148,59,Parkesia motacilla,louisiana waterthrush,190172912,cc-by-sa,"(c) Carlos Guzman, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/190172912/large.jpg,754bf01402e93e46e2fbd1abd92a5a8453f56ad6f44c95cde12f7d4c1f6fb01e,1024,683,
8558,robird_scaleup_v5_2_4_candidate,112589422,5280682,73148,59,Parkesia motacilla,louisiana waterthrush,190172964,cc-by-sa,"(c) Carlos Guzman, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/190172964/large.jpg,410254b8a531a905a9302f16395bdbb16319ea52fa99a42814b94420361d822f,1024,683,
8559,robird_scaleup_v5_2_4_candidate,113198329,306605,73148,59,Parkesia motacilla,louisiana waterthrush,191267051,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/191267051/large.jpg,2013a0e93c7081d84a91aa5ad58817fcdc03ffb2a2a20bde069ce655d4860a32,1024,805,
8560,robird_scaleup_v5_2_4_candidate,113198329,306605,73148,59,Parkesia motacilla,louisiana waterthrush,191267071,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/191267071/large.jpg,6f8ffa69e4d2d44fe619cc3c48313a145926ebcc2d93f99d01d25b9f03ff4216,1024,805,
8561,robird_scaleup_v5_2_4_candidate,113198329,306605,73148,59,Parkesia motacilla,louisiana waterthrush,191267090,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/191267090/large.jpg,1d672464bd4523f50111d12b5bca2f28cf7cf7d3bb4a17f2f01342c4c5336f4e,1024,805,
8562,robird_scaleup_v5_2_4_candidate,113198329,306605,73148,59,Parkesia motacilla,louisiana waterthrush,191267602,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/191267602/large.jpg,9e77fa34afd47c5c2c7f0c420d2b6d03405492057a1722b42ba6217d881bb086,1024,805,
8563,robird_scaleup_v5_2_4_candidate,125801241,2001211,73148,59,Parkesia motacilla,louisiana waterthrush,213376517,cc-by,"(c) Bob Altabet, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/213376517/large.jpeg,09f141f21f45398d0bb42ad40aad44ec43f8dc2ccb9c91cbf3b9f87b6d0e3023,1024,732,
8564,robird_scaleup_v5_2_4_candidate,125801241,2001211,73148,59,Parkesia motacilla,louisiana waterthrush,213376541,cc-by,"(c) Bob Altabet, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/213376541/large.jpeg,88aaeaf960a91ffb17146e9c454df1b86fe27ced709b71da5e6c7065388e6a42,1024,731,
8565,robird_scaleup_v5_2_4_candidate,125801241,2001211,73148,59,Parkesia motacilla,louisiana waterthrush,213376565,cc-by,"(c) Bob Altabet, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/213376565/large.jpeg,781834c409f4de3eef7a7b8c2923cccaf9a32438ff33cf09f473eadc1f4bbf27,1024,729,
8566,robird_scaleup_v5_2_4_candidate,125801241,2001211,73148,59,Parkesia motacilla,louisiana waterthrush,213376581,cc-by,"(c) Bob Altabet, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/213376581/large.jpeg,dc4c64618797ff0749dd5180da99afaadf6486eacd92444cfee4b18e245d8da5,1024,727,
8567,robird_scaleup_v5_2_4_candidate,164682858,5224990,73148,59,Parkesia motacilla,louisiana waterthrush,284958797,cc-by,"(c) Jessica Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/284958797/large.jpeg,ed9f012385f174b4ef3f3589cd719cc74ab74426b4d7317eaf4a7ef2d6ca4fbe,1024,678,
8568,robird_scaleup_v5_2_4_candidate,164682858,5224990,73148,59,Parkesia motacilla,louisiana waterthrush,284958838,cc-by,"(c) Jessica Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/284958838/large.jpeg,882ce7b32002246fc96cbc4dcced23ff57ad80c055dc46ad04fef1a66dccb0da,1024,678,
8569,robird_scaleup_v5_2_4_candidate,164682858,5224990,73148,59,Parkesia motacilla,louisiana waterthrush,284958922,cc-by,"(c) Jessica Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/284958922/large.jpeg,adad9b15b301f78ddc5b0e3a2d5a619276708c549389803964797573153a7e56,1024,678,
8570,robird_scaleup_v5_2_4_candidate,164682858,5224990,73148,59,Parkesia motacilla,louisiana waterthrush,284958958,cc-by,"(c) Jessica Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/284958958/large.jpeg,34860953f989dce0ada08e1d3c605ae07bcf694f62908211631f02e371f7187e,1024,678,
8571,robird_scaleup_v5_2_4_candidate,164682858,5224990,73148,59,Parkesia motacilla,louisiana waterthrush,284958998,cc-by,"(c) Jessica Williams, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/284958998/large.jpeg,da23a4377587eeb4d90149b4891d051bb59870fba616edac316e555ecbe83482,1024,678,
8572,roq_confirmation_inspected,165202030,3757936,73148,59,,louisiana waterthrush,285931557,cc-by,"(c) Stephanie Tran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/285931557/large.jpeg,385a5c4327f3f414f811a4725c1f26ec79a9725720472baae126503a66511bc6,1638,1092,confirmation
8573,roq_confirmation_inspected,165202030,3757936,73148,59,,louisiana waterthrush,285931573,cc-by,"(c) Stephanie Tran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/285931573/large.jpeg,f60ba70858f60443b47bb204e5b4d012168c3a52e8f537a0cac80c787a844722,1337,891,confirmation
8574,roq_confirmation_inspected,165202030,3757936,73148,59,,louisiana waterthrush,285931583,cc-by,"(c) Stephanie Tran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/285931583/large.jpeg,b3ec084668676f09e7a3f567985d25dfc1bddb03b0908d460c652d82655897e2,1947,1298,confirmation
8575,roq_confirmation_inspected,165202030,3757936,73148,59,,louisiana waterthrush,285931602,cc-by,"(c) Stephanie Tran, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/285931602/large.jpeg,5da4f6bc33904c23839983aafb98c0c4838331f3b595510833f26e41563bb62d,1445,964,confirmation
8576,roq_confirmation_inspected,183749446,4376205,73148,59,,louisiana waterthrush,320625612,cc-by,"(c) Anthony Batista, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/320625612/large.jpg,60546a412d414c2a22b783c0bf7a99981a190a9d929caf4142eacea382d1b4be,1417,945,confirmation
8577,roq_confirmation_inspected,183749446,4376205,73148,59,,louisiana waterthrush,320625628,cc-by,"(c) Anthony Batista, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/320625628/large.jpg,29dd82d61556ec33a126ea3d44ed6ca5f166dfa89ef6c66dba2a1738e9140e8a,1380,920,confirmation
8578,roq_confirmation_inspected,201233055,91922,73148,59,,louisiana waterthrush,355193692,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/355193692/large.jpg,5447fcc96e725c262e832ec1a124f84a95157d0906d75a6f1d5989d73cc9078a,1000,943,confirmation
8579,roq_confirmation_inspected,201233055,91922,73148,59,,louisiana waterthrush,355193696,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/355193696/large.jpg,312bb74ab425211300d3d9c57d5c73a89e92f73a67cb19d823f7c14c2fcab97c,1000,910,confirmation
8580,roq_confirmation_inspected,201233055,91922,73148,59,,louisiana waterthrush,355193697,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/355193697/large.jpg,a3019e1b902ac91b3e8fe39407c9e48035002366418419c349879473603c022b,1000,864,confirmation
8581,roq_confirmation_inspected,201233055,91922,73148,59,,louisiana waterthrush,355194654,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/355194654/large.jpg,26ae8560198baaa6bd68553262f44e9a3f84afc29edca8f28a243ae3b9c5362b,1000,820,confirmation
8582,roq_confirmation_inspected,208277320,1610034,73148,59,,louisiana waterthrush,368493325,cc-by,"(c) Anna Hess, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/368493325/large.jpeg,100084c0174894a74e0decd42c64aaa9912d9a694ef59168344945f5d008f1a3,2017,2048,confirmation
8583,roq_confirmation_inspected,208277320,1610034,73148,59,,louisiana waterthrush,368494091,cc-by,"(c) Anna Hess, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/368494091/large.jpeg,e1d83b0777bda4fe0e3a0f42d34158a42e059e17b85e2aa8ec5f6aea492ccf93,1842,1876,confirmation
8584,roq_confirmation_inspected,209249707,4495,73148,59,,louisiana waterthrush,370298142,cc-by,"(c) Michael Nerrie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/370298142/large.jpeg,eb4e26af9e7023c3d62b7fef4bbea53aae7b2e10b4564fdd176a58f94edb6b85,2048,1365,confirmation
8585,roq_confirmation_inspected,209249707,4495,73148,59,,louisiana waterthrush,370298143,cc-by,"(c) Michael Nerrie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/370298143/large.jpeg,d6f8be61cb25dec7dd572348f8f87486bcedd101040d7d0ba3724fa5e0fc4be3,1869,1869,confirmation
8586,roq_confirmation_inspected,209249707,4495,73148,59,,louisiana waterthrush,370298154,cc-by,"(c) Michael Nerrie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/370298154/large.jpeg,f9b08eead86c3f42ebf000a0afa5bb2e4552805980a47bd3387473e8c7a41dfd,1456,1456,confirmation
8587,roq_confirmation_inspected,209249707,4495,73148,59,,louisiana waterthrush,370298155,cc-by,"(c) Michael Nerrie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/370298155/large.jpeg,2762426f4804dedf3a29af90daf912b799105d442c2320c8f87dbadf03569f23,1881,1254,confirmation
8588,roq_confirmation_inspected,209249707,4495,73148,59,,louisiana waterthrush,370298156,cc-by,"(c) Michael Nerrie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/370298156/large.jpeg,ec45a2478c8de32a36e79ea9ff28a998c3d68a0621e72bc3b20e9a15d8b4952c,2048,1365,confirmation
8589,robird_scaleup_v5_2_4_candidate,217214035,6922668,73148,59,Parkesia motacilla,louisiana waterthrush,384240168,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/384240168/large.jpeg,1ca922c306ff282b955ea37a01156b487ebd0d5c18609ae373fc8eb8e9e17945,1024,768,
8590,robird_scaleup_v5_2_4_candidate,217214035,6922668,73148,59,Parkesia motacilla,louisiana waterthrush,384240186,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/384240186/large.jpeg,4002ab16f43b0a81901e04dbcc29a5dfc31118219c9e17db2d904301db971166,1024,768,
8591,robird_scaleup_v5_2_4_candidate,236404236,6860242,73148,59,Parkesia motacilla,louisiana waterthrush,420572991,cc-by,"(c) Nelson Chu Pavlosky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/420572991/large.jpeg,c349039d1f3f8e06bfcc1fdbf89c8924445b6447dc22cfa60736db67384aa4ec,408,408,
8592,robird_scaleup_v5_2_4_candidate,236404236,6860242,73148,59,Parkesia motacilla,louisiana waterthrush,420573006,cc-by,"(c) Nelson Chu Pavlosky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/420573006/large.jpeg,57a7ed92b11f7f9f2ee75da20c4d9c35a79c4e3724fe3fab155b90aac76d531a,487,487,
8593,robird_scaleup_v5_2_4_candidate,236404236,6860242,73148,59,Parkesia motacilla,louisiana waterthrush,420573032,cc-by,"(c) Nelson Chu Pavlosky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/420573032/large.jpeg,ad4281fd519ff9ea2c6dc2f3ec5c752c11c4ee788d2ba39d977d19fe62cfdba4,408,408,
8594,robird_scaleup_v5_2_4_candidate,236404236,6860242,73148,59,Parkesia motacilla,louisiana waterthrush,420573074,cc-by,"(c) Nelson Chu Pavlosky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/420573074/large.jpeg,a810aab0b49fb14412e42ce83bcbcbd8db3f00b9e5466c8e15f73882356c6c51,408,408,
8595,robird_scaleup_v5_2_4_candidate,236404236,6860242,73148,59,Parkesia motacilla,louisiana waterthrush,420573086,cc-by,"(c) Nelson Chu Pavlosky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/420573086/large.jpeg,496eb8b622f866d3e272d31abf24faeaf44ccbab71a14725cff6e0c541579ba8,408,408,
8596,robird_scaleup_v5_2_4_candidate,255552331,5504520,73148,59,Parkesia motacilla,louisiana waterthrush,457985962,cc-by,"(c) Tenoch Cuauhtémoc Perez, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/457985962/large.jpeg,e8342455cb1f1faed836eb3addaa2c03c6506d4032ae670719c5d1a18df1c8cd,768,1024,
8597,robird_scaleup_v5_2_4_candidate,255552331,5504520,73148,59,Parkesia motacilla,louisiana waterthrush,457985971,cc-by,"(c) Tenoch Cuauhtémoc Perez, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/457985971/large.jpeg,12ff6fe19069749f0ecfbfcf29ea4ffb6573c5bb341db01dff3f69376f665272,768,1024,
8598,robird_scaleup_v5_2_4_candidate,255552331,5504520,73148,59,Parkesia motacilla,louisiana waterthrush,457985980,cc-by,"(c) Tenoch Cuauhtémoc Perez, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/457985980/large.jpeg,fd1cb6d49153e54471ee70a0f95e2e2ab36a099405dc27d23074b412280aad7e,768,1024,
8599,roq_confirmation_inspected,271223127,3308584,73148,59,,louisiana waterthrush,487851587,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/487851587/large.jpeg,21fe39b670ac53b6abc0e6bbdf2298d96c5d36d1cc01b0e401fc9d5b9c0b8a6f,1511,1640,confirmation
8600,roq_confirmation_inspected,271223127,3308584,73148,59,,louisiana waterthrush,487851631,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/487851631/large.jpeg,e7789f6947f9fea7dd681443bc80c7a895e1c46f6c0e5ac24c44009be0b8fabb,1934,1956,confirmation
8601,roq_confirmation_inspected,271223127,3308584,73148,59,,louisiana waterthrush,487851707,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/487851707/large.jpeg,1b02e5a1f543804ade281bc66e3454392d4f92cb9453c6aa3e9212b1cfd91b71,1238,1331,confirmation
8602,roq_original_inspected,281896164,6408372,73148,59,Parkesia motacilla,louisiana waterthrush,506422622,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/506422622/large.jpg,743c38d1645a822f9db10946485730202e1ff47b96702e29431e9fcab0747b4b,2048,1536,test
8603,roq_original_inspected,281896164,6408372,73148,59,Parkesia motacilla,louisiana waterthrush,506422681,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/506422681/large.jpg,fef995761e49ddd46af6a80c47aecee1e0fb6d970f72dfcc96a9ca4d47af3f76,2048,1536,test
8604,roq_confirmation_inspected,283118178,3343231,73148,59,,louisiana waterthrush,508704844,cc-by,"(c) Erin Collins, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/508704844/large.jpg,464a2fc13094782873795a7e248bf43edd55dd4b243b57161d937b24bca2cb06,1536,2048,confirmation
8605,roq_confirmation_inspected,283118178,3343231,73148,59,,louisiana waterthrush,508704880,cc-by,"(c) Erin Collins, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/508704880/large.jpg,a0c9f170c00ec3d293f6445580811d763c0b7fa1721469aea1b28542eb82c846,1387,1387,confirmation
8606,roq_confirmation_inspected,283118178,3343231,73148,59,,louisiana waterthrush,508704923,cc-by,"(c) Erin Collins, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/508704923/large.jpg,c8641676bfba8bbcda3b35462ce099221703bc7123563574ecf209a11a34203f,1536,2048,confirmation
8607,robird_scaleup_v5_2_4_candidate,284258167,5102364,73148,59,Parkesia motacilla,louisiana waterthrush,510843510,cc-by,"(c) Lillian Doughty, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/510843510/large.jpg,0f07da032fcb4f0bff1095af6dd61b99079b829cdee1dc23f880ecb5a75bf83f,768,1024,
8608,robird_scaleup_v5_2_4_candidate,284258167,5102364,73148,59,Parkesia motacilla,louisiana waterthrush,510843568,cc-by,"(c) Lillian Doughty, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/510843568/large.jpg,5d636e3609fe6d70e627dab18343bdf92aa3a56c646db6db5e6dac2151d68569,768,1024,
8609,robird_scaleup_v5_2_4_candidate,284258167,5102364,73148,59,Parkesia motacilla,louisiana waterthrush,510843629,cc-by,"(c) Lillian Doughty, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/510843629/large.jpg,cff0995b0624858c844fe96af544afda0692186c4b50021cb42429e6d423e105,1024,768,
8610,robird_scaleup_v5_2_4_candidate,284258167,5102364,73148,59,Parkesia motacilla,louisiana waterthrush,510843690,cc-by,"(c) Lillian Doughty, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/510843690/large.jpg,a8e8bd1937be5134b5d17c2933f2fa663e3c6a0a13c92b6262adb25c798d2ab5,768,1024,
8611,robird_scaleup_v5_2_4_candidate,284258167,5102364,73148,59,Parkesia motacilla,louisiana waterthrush,510843754,cc-by,"(c) Lillian Doughty, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/510843754/large.jpg,9e2201146e97dcf706f9b4564b171e3e1ff10f26758f1b2b2de109787ea9bbc5,768,1024,
8612,roq_original_inspected,293915041,1000661,73148,59,Parkesia motacilla,louisiana waterthrush,528979106,cc-by,"(c) Clay Gibbons, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/528979106/large.jpg,9b84aabeca07750bb63bf44558b8425ea041c7ebbc9062561f2912b5155f4f1e,2048,1536,train
8613,roq_original_inspected,293915041,1000661,73148,59,Parkesia motacilla,louisiana waterthrush,528979121,cc-by,"(c) Clay Gibbons, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/528979121/large.jpg,dbd3a6ce3a9e5381a63858bc6a22270f7991414cfef4aff5067e74c452213982,2048,1536,train
8614,roq_original_inspected,293915041,1000661,73148,59,Parkesia motacilla,louisiana waterthrush,528979125,cc-by,"(c) Clay Gibbons, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/528979125/large.jpg,d19b7654c0f0cacbcf3ded7ec68ab2ce3b28b0c84a1975e52f16d78bdd791403,2048,1536,train
8615,roq_original_inspected,293915041,1000661,73148,59,Parkesia motacilla,louisiana waterthrush,528979151,cc-by,"(c) Clay Gibbons, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/528979151/large.jpg,f722419c6cc63e54962c620b7e8b3d4f017f31382f3c7be7837d4353f1689153,2048,1536,train
8616,roq_original_inspected,293915041,1000661,73148,59,Parkesia motacilla,louisiana waterthrush,528979192,cc-by,"(c) Clay Gibbons, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/528979192/large.jpg,6c4f8e2a5f3db357bfa379902747f7f98b7750e7fac4663b8540e798c2b57efe,2048,1536,train
8617,roq_original_inspected,295959258,24865,73148,59,Parkesia motacilla,louisiana waterthrush,532853568,cc-by-sa,"(c) Chris Acree, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/532853568/large.jpg,24b13367d5e66097a3a99dc73321314fffe616a9306996a0a2693cf36b53c4e4,2048,1536,train
8618,roq_original_inspected,295959258,24865,73148,59,Parkesia motacilla,louisiana waterthrush,532853607,cc-by-sa,"(c) Chris Acree, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/532853607/large.jpg,bc16cab0a535cea71a1ca77550b818c0f1d80f4dfe6051c27c335db6d91617ff,1027,762,train
8619,roq_original_inspected,295959258,24865,73148,59,Parkesia motacilla,louisiana waterthrush,532853784,cc-by-sa,"(c) Chris Acree, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/532853784/large.jpg,4ba14b0de87e61dca98e05a3d9df52209a8554bea191b8b0cb48cef5212ac6e1,506,450,train
8620,roq_original_inspected,295959258,24865,73148,59,Parkesia motacilla,louisiana waterthrush,532853906,cc-by-sa,"(c) Chris Acree, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/532853906/large.jpg,d5671431b7e3a27c83ae70e8e7148ca961f02d389869aebc1d229d0e8c1ceaa7,2048,1536,train
8621,roq_original_inspected,333607044,1114896,73148,59,Parkesia motacilla,louisiana waterthrush,605679769,cc-by,"(c) Tommy Andriollo, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/605679769/large.jpg,fa5705471f1cd3b541d7780f0ecdf35bf7730f264e18ce0607deaea33190b6eb,2048,1365,train
8622,roq_original_inspected,333607044,1114896,73148,59,Parkesia motacilla,louisiana waterthrush,605679772,cc-by,"(c) Tommy Andriollo, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/605679772/large.jpg,22815933b2f8925a5460b8685594e8a85374cd860c71caced3cd09e4946b9f4c,2048,1366,train
8623,roq_original_inspected,333607044,1114896,73148,59,Parkesia motacilla,louisiana waterthrush,605679777,cc-by,"(c) Tommy Andriollo, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/605679777/large.jpg,e6f57b10701dd9841cffdc6add8a979c24874c06fc460570b3725c3d0cf4c2d4,2048,1365,train
8624,roq_original_inspected,333607044,1114896,73148,59,Parkesia motacilla,louisiana waterthrush,605680105,cc-by,"(c) Tommy Andriollo, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/605680105/large.jpg,746343bf5e6bf8f6894cde154fe55989c3ac3603bf5eb40d75ae3a43cea96510,2048,1366,train
8625,roq_original_inspected,335229319,732632,73148,59,Parkesia motacilla,louisiana waterthrush,608950943,cc-by,"(c) Guy Babineau, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/608950943/large.jpg,f0293fe447ed89ca7da801bc7cf3b92292bfa6d27d07dc7c93c5e243b006cda0,731,1096,calibration
8626,roq_original_inspected,335229319,732632,73148,59,Parkesia motacilla,louisiana waterthrush,608950966,cc-by,"(c) Guy Babineau, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/608950966/large.jpg,cd9c2f44332f8648a1fba8b6f1cf2e0c5ef1e0990948ac223c46b0617da878a0,2048,1365,calibration
