taxon_id,class_index,scientific_name,observation_id,observer_id,photo_id,license_code,attribution,original_url,url,observation_url,cohort,split,selection_basis,strict10_taxon,sha256,width,height,dhash,difficulty,difficulty_bin
9981,37,Passerculus sandwichensis,163968405,1035920,283660383,cc-by,"(c) Outside NH, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/283660383/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/283660383/large.jpg,https://www.inaturalist.org/observations/163968405,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,06cb17f5e5d361fb4b409ddf6ca72ad8f6719ea13d3ba2005c2a1aa0b6dd6225,768,1024,7cbec9e3b1b0d032,2.7968457,0
9981,37,Passerculus sandwichensis,163968405,1035920,283660405,cc-by,"(c) Outside NH, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/283660405/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/283660405/large.jpg,https://www.inaturalist.org/observations/163968405,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e9508e0fd0a8880ebaf6fbe83680c212c6eeefba3130e37f879f990d9645b26d,768,1024,06c333f8d871a365,3.11462,1
9981,37,Passerculus sandwichensis,168465914,385656,291966169,cc-by,"(c) gooneybird, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/291966169/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/291966169/large.jpeg,https://www.inaturalist.org/observations/168465914,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,832a3debda13c21ca7fdc6369507062a0d712acccfb30e97d0a687dccd47694b,1024,683,0747c5e7bdae2e3b,3.27401,1
9981,37,Passerculus sandwichensis,168465914,385656,291966187,cc-by,"(c) gooneybird, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/291966187/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/291966187/large.jpeg,https://www.inaturalist.org/observations/168465914,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b3ed5f0b8de973082a83e3e3f3503a4dda7d8464ea669e55d45600f57b06f98b,1024,683,1b262637f3723031,3.3895667,1
9981,37,Passerculus sandwichensis,260121520,4218,467074101,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/467074101/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467074101/large.jpeg,https://www.inaturalist.org/observations/260121520,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,3c94c20ae8c6d510c7f777ab1b43134bc9b3994fe7db5ebd93ee005dfd5d0225,1024,650,8e734d1931704a83,3.0742931,0
9981,37,Passerculus sandwichensis,260121520,4218,467074104,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/467074104/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467074104/large.jpeg,https://www.inaturalist.org/observations/260121520,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8f30fac28568181f7d5064f9393a0a6777604706d9dafc32ef9cdc7705495e22,1024,630,3d608e19181432b8,3.2284155,1
9981,37,Passerculus sandwichensis,320179369,7549608,578857928,cc-by,"(c) Ciera Grijalva, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/578857928/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/578857928/large.jpg,https://www.inaturalist.org/observations/320179369,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,13a7fb9ae80ca0c4d23328a6ce675b00a2aad797a2ee6ea9856eab0fb571008e,576,1024,801e0f652589c33f,4.173286,2
9981,37,Passerculus sandwichensis,320179369,7549608,578857967,cc-by,"(c) Ciera Grijalva, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/578857967/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/578857967/large.jpg,https://www.inaturalist.org/observations/320179369,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,fd731f6e319f06a31f6f96a37c1373283f5ecf070f34bcee1c9c6322ec4bb76b,576,1024,801e0f672229b33f,4.146833,2
10227,40,Passerina cyanea,6718263,487347,8526241,cc-by,"(c) Stosh Morency, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/8526241/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8526241/large.jpg,https://www.inaturalist.org/observations/6718263,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,2abae4deb1070cf8f6942ec6aae71b77659626a08fb7fa6cc035c8f967baf16e,1024,679,589c3a9ecea66383,4.0716567,2
10227,40,Passerina cyanea,6718263,487347,8526294,cc-by,"(c) Stosh Morency, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/8526294/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8526294/large.jpg,https://www.inaturalist.org/observations/6718263,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,fed0a0890ef17e738959a7582ad11214b1f1cfcac7db0e44aebbd3469b54a959,1024,678,591c3a9ecea66383,3.819075,2
10227,40,Passerina cyanea,27517553,327316,42822744,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/42822744/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/42822744/large.jpg,https://www.inaturalist.org/observations/27517553,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,55cdca26c5b81f3b46088933dc252899285a83055f285fc4a3eb4b31cc54e403,1024,762,871e3e7cdec2c36c,2.9096544,0
10227,40,Passerina cyanea,27517553,327316,42822756,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/42822756/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/42822756/large.jpg,https://www.inaturalist.org/observations/27517553,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,1d11ea47cd58c78d4a72c705492cfbb355d79442a37fa539d269cc0188a4a40d,807,1024,01387cfce4c7d096,2.8212457,0
10227,40,Passerina cyanea,27517553,327316,42822774,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/42822774/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/42822774/large.jpg,https://www.inaturalist.org/observations/27517553,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,587214adbf015822ed7867a5033192b48500f2dc129610f79f38d33029ef4d25,911,1024,85ccd6d2f1fce4a6,2.7030785,0
10227,40,Passerina cyanea,43631001,2094880,69214766,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/69214766/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/69214766/large.jpeg,https://www.inaturalist.org/observations/43631001,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,da05caa8230c9d24059c84bc14f0913ad8a3584fe3033690f2405b3d1743c262,576,1024,c9a9c9c7c4a623f9,2.7929578,0
10227,40,Passerina cyanea,43631001,2094880,69214872,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/69214872/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/69214872/large.jpeg,https://www.inaturalist.org/observations/43631001,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b5b9033d7622dad9da6132f34526a21ddcfd581807bf02d21769f5a83b652483,576,1024,392c060627aa93eb,2.8615677,0
10227,40,Passerina cyanea,46246538,1673632,73344780,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/73344780/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/73344780/large.jpeg,https://www.inaturalist.org/observations/46246538,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,9cc8c72b4342777b6bbd8bbad9ba2c1b20e4c3b1c3db1db725b85a720ed37aa2,940,1024,643cf97c64d894e4,2.8445919,0
10227,40,Passerina cyanea,46246538,1673632,73344794,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/73344794/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/73344794/large.jpeg,https://www.inaturalist.org/observations/46246538,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,2447949f3ada03ae554bbb1835e28606b247ef8bb9f79cb051026384ea03445e,1024,836,6d3df87969f190ec,2.9147894,0
10227,40,Passerina cyanea,46246538,1673632,73344799,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/73344799/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/73344799/large.jpeg,https://www.inaturalist.org/observations/46246538,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,9b3e59724daaa69107a17d9dbb326800ae82999399efa6298c3089fe5cefa36a,1024,779,8ccc7c39e8dcd8b8,3.0472865,0
10227,40,Passerina cyanea,46536948,2384489,73809873,cc-by,"(c) Andrea Romero, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/73809873/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/73809873/large.jpg,https://www.inaturalist.org/observations/46536948,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,4e7c2032be67e5db7d64dd7d4f7e62266a381749419f1d97a87edce960ade28b,768,1024,b417903026fcfefb,2.7649696,0
10227,40,Passerina cyanea,46536948,2384489,73811244,cc-by,"(c) Andrea Romero, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/73811244/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/73811244/large.jpg,https://www.inaturalist.org/observations/46536948,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,3d6458bfd9f79e2c157ba2218baa32ba7ecf34367560258a5de708e4bcbccbd1,768,1024,3939b6a5354dfdfd,2.4441056,0
10227,40,Passerina cyanea,51018100,2677922,81038149,cc-by,"(c) alveyaj, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/81038149/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/81038149/large.jpg,https://www.inaturalist.org/observations/51018100,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b64ea4e9caf2171b60eab3f791eda7a610dd0615ec36655bbf4d8f26806e39e5,768,1024,f0e470def37b3b79,3.7076786,2
10227,40,Passerina cyanea,51018100,2677922,81038165,cc-by,"(c) alveyaj, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/81038165/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/81038165/large.jpg,https://www.inaturalist.org/observations/51018100,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,26c0233fca393bd9c2b9645e9d196218bf4b8a48974869b61bf23dc1dfa3359a,768,1024,d0e4387c3b3bbb7e,3.7454143,2
10227,40,Passerina cyanea,58895394,3326085,94059678,cc-by-sa,"(c) Elizabeth, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/94059678/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/94059678/large.jpeg,https://www.inaturalist.org/observations/58895394,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,bb106838d8b232343b3141ab7036eea4bbca15718c8bf771a59c3664d6cf851d,768,1024,4f791f1f3c8d0dcd,4.4048505,2
10227,40,Passerina cyanea,58895394,3326085,94059958,cc-by-sa,"(c) Elizabeth, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/94059958/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/94059958/large.jpeg,https://www.inaturalist.org/observations/58895394,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c3aa3da9b694a262b9b189608497eab0ecae7467f9119dbb5571994c1ae6d606,768,1024,9ff37f7c781b9b9b,4.3040767,2
10227,40,Passerina cyanea,58895472,3326085,94059792,cc-by-sa,"(c) Elizabeth, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/94059792/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/94059792/large.jpeg,https://www.inaturalist.org/observations/58895472,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,cab73765e4d23afc33adc1da9c721edd2c954d136fe8f2d117a2f838c9d51216,936,1024,470f874cb0b5adc6,4.6599,2
10227,40,Passerina cyanea,58895472,3326085,94060165,cc-by-sa,"(c) Elizabeth, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/94060165/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/94060165/large.jpeg,https://www.inaturalist.org/observations/58895472,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b4db5d9bdeb2ab918a57ac46021aaf58d918d86dfe1d4f799b9825f8fecbd56d,1024,1014,2f8fcba8b0fc6d54,4.9339585,2
10227,40,Passerina cyanea,108278869,5378484,182276348,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/182276348/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/182276348/large.jpeg,https://www.inaturalist.org/observations/108278869,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,f0f2131f02e1ff191f9719c1f2bc387f53bf6a848e1aa5b7a764d5f82f74bff2,1024,768,07a5b3331b9bfade,4.5329804,2
10227,40,Passerina cyanea,108278869,5378484,182276354,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/182276354/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/182276354/large.jpeg,https://www.inaturalist.org/observations/108278869,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a1ec10a7ead591ad00ee7dd6953a4fa639627c6424abcb0e78f9d74fffc80136,1024,768,a7b5b3331b1bfa9e,4.708212,2
10227,40,Passerina cyanea,112761145,2241434,190482680,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/190482680/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/190482680/large.jpg,https://www.inaturalist.org/observations/112761145,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,72e4a456edb3348bfa20d4b7a87b4e23903dae0732122e427c88a62000377466,1024,678,6a6175d754627162,2.6403544,0
10227,40,Passerina cyanea,112761145,2241434,190482700,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/190482700/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/190482700/large.jpg,https://www.inaturalist.org/observations/112761145,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,210e82fdb24f92ec6ceb5361b613b58f1f5cd06a2d4f7a5cd20f12efa8ce41e7,1024,679,7235737363736727,2.6209874,0
10227,40,Passerina cyanea,213169526,798592,376720663,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/376720663/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/376720663/large.jpg,https://www.inaturalist.org/observations/213169526,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e1e393e5ed7f4fce3e5ac4bb768b3362b2bcc3cbac32bc041df855219c3f52a5,768,1024,7471f3f4f5f5e3fa,2.7381644,0
10227,40,Passerina cyanea,213169526,798592,376720751,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/376720751/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/376720751/large.jpg,https://www.inaturalist.org/observations/213169526,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,58b3eb961b5cbed69e11495d0357485a7fa3c2860c0aec76a9ac4f6187a3b0e5,768,1024,6ffdf377f5f3e2f4,2.6527212,0
10227,40,Passerina cyanea,220490928,8023542,390381361,cc-by,"(c) Marissa McKean, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/390381361/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/390381361/large.jpg,https://www.inaturalist.org/observations/220490928,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8f2bfa57dbf434e2bd012c05a815289e4ff78db5a9c4cb7b48251848d098c573,1024,683,181f07071d0f054c,4.167728,2
10227,40,Passerina cyanea,220490928,8023542,390381792,cc-by,"(c) Marissa McKean, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/390381792/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/390381792/large.jpg,https://www.inaturalist.org/observations/220490928,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8c3093af167d48e1ed3f49f654ee773df00115e8c9fb4e2d3fda78095f79877c,1024,683,2703470f130c2f13,4.0465794,2
10227,40,Passerina cyanea,283797802,4893346,509966955,cc-by,"(c) Esmeralda Mann, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/509966955/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/509966955/large.jpg,https://www.inaturalist.org/observations/283797802,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8ed82efdb41ea9d4c22c9feb027c6e68a2a56a2b939c60838f68879d9c6700d3,1024,768,e7fbe7dfdf7fdf7f,2.4711711,0
10227,40,Passerina cyanea,283797802,4893346,509967002,cc-by,"(c) Esmeralda Mann, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/509967002/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/509967002/large.jpg,https://www.inaturalist.org/observations/283797802,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,b88ca541ea62b2c69f3e22740058789e6d8a63f23ec4256b315082f987ed1d34,1024,768,cfefebd79fdfffff,2.5106475,0
10227,40,Passerina cyanea,283797802,4893346,509967032,cc-by,"(c) Esmeralda Mann, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/509967032/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/509967032/large.jpg,https://www.inaturalist.org/observations/283797802,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,c5e6c5924dde61e20bfd782a650a62aac69209f03cad55290cb56dc60ede1728,1024,768,d7e7e7d79fdfffbf,2.6043541,0
10227,40,Passerina cyanea,385799425,8635490,706317193,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/706317193/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706317193/large.jpg,https://www.inaturalist.org/observations/385799425,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,dd0075278b23c72f91d7abfbdf7f280b513e0140b3641f6877f98b98bfaf611a,972,713,099acc5ce8b9b1fa,2.7113311,0
10227,40,Passerina cyanea,385799425,8635490,706319192,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/706319192/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706319192/large.jpg,https://www.inaturalist.org/observations/385799425,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a81bc80a04953104395719e17eaab9c765fff7f435c8d010b3b3d065f9a1f9c9,527,453,38310656383050c0,2.9376292,0
10227,40,Passerina cyanea,388186487,6479501,710927399,cc-by,"(c) perez87, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/710927399/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/710927399/large.jpg,https://www.inaturalist.org/observations/388186487,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,557dbe837a1a0215a13aba5baacb6372388ad3fb49f19bcac4813ab9e7d600d3,768,1024,65b6a607272673d5,2.8884754,0
10227,40,Passerina cyanea,388186487,6479501,710927403,cc-by,"(c) perez87, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/710927403/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/710927403/large.jpg,https://www.inaturalist.org/observations/388186487,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,3a90379b4c7342c15e8d805360936db25ca1503ab04108821058b67b136ace01,768,1024,a9e10736377e8f9b,2.8677797,0
10227,40,Passerina cyanea,388186487,6479501,710927405,cc-by,"(c) perez87, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/710927405/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/710927405/large.jpg,https://www.inaturalist.org/observations/388186487,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,21c138e17c83f6b77d99876095e058f8b4096ec44701d28488988245dc839f44,768,1024,c8a6f84eda1e0e1f,2.5706737,0
10247,42,Setophaga ruticilla,53187991,1910832,84581270,cc-by,"(c) Chris Angell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/84581270/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/84581270/large.jpeg,https://www.inaturalist.org/observations/53187991,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,fe82a00fcf36229d8b5b8d61a9a99d1b070dccfa6a2f6c4b3091652a755abd7d,1024,775,92d192cac6c5c7cb,3.4864893,1
10247,42,Setophaga ruticilla,53187991,1910832,84581287,cc-by,"(c) Chris Angell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/84581287/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/84581287/large.jpeg,https://www.inaturalist.org/observations/53187991,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,0b4327f192a08921efcf5bd790495fae074f562e324c6b5ebb9009e81b90cd94,1024,877,c94dc34ae5e8594d,3.530962,1
10247,42,Setophaga ruticilla,53188114,1910832,84581418,cc-by,"(c) Chris Angell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/84581418/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/84581418/large.jpg,https://www.inaturalist.org/observations/53188114,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,a3a0abcc6dc85af5d2ab42e9944734970ae2005b20faed72401297f310f4edee,1024,927,ccc456d2bcf69b47,3.3218613,1
10247,42,Setophaga ruticilla,53188114,1910832,84581433,cc-by,"(c) Chris Angell, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/84581433/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/84581433/large.jpeg,https://www.inaturalist.org/observations/53188114,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,cc2c1bcbf551ebc7a19d29971554367a05d6ea73963af8711e0b943e2c9b39c4,1024,850,d9c984943594d69e,3.0831196,1
10247,42,Setophaga ruticilla,85835605,1050823,141294384,cc-by,"(c) Caleb Krueger, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/141294384/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/141294384/large.jpg,https://www.inaturalist.org/observations/85835605,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,12c5acff2e0d2458ad88929b5e9f594c5328a7504410bb6f85c8c806b9af16f0,768,1024,088ad4f8ebff61c1,3.1565843,1
10247,42,Setophaga ruticilla,85835605,1050823,141294441,cc-by,"(c) Caleb Krueger, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/141294441/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/141294441/large.jpg,https://www.inaturalist.org/observations/85835605,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,5de2069b403f7535ade88df9b24d79fdeb12d1566fae80025c94eaa0df668f36,768,1024,88c854ecebd565c1,3.4651632,1
10247,42,Setophaga ruticilla,229332244,2408765,407054177,cc-by,"(c) Tom Heijnen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/407054177/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/407054177/large.jpeg,https://www.inaturalist.org/observations/229332244,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,e0d43db4cd01b261597c5b52ec07153494cf65ed59afe1afbac95485f428ca72,1024,683,e9d9f064ae745c59,3.4686491,1
10247,42,Setophaga ruticilla,229332244,2408765,407054198,cc-by,"(c) Tom Heijnen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/407054198/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/407054198/large.jpeg,https://www.inaturalist.org/observations/229332244,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,1cc6d93c8ecb1c73e5035820e9351eae58bf519632d5c802f35f83cdd662aece,1024,683,86b11307a6864c6c,3.2082624,1
11858,46,Petrochelidon pyrrhonota,47167531,2001523,74802802,cc-by,"(c) Aaron Roe, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/74802802/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/74802802/large.jpg,https://www.inaturalist.org/observations/47167531,INDEPENDENT_EXPANDED_SAME_PLATFORM_COHORT_V2,external_feasibility_test,frozen_metadata_only_v2,True,8f6ae680fdca5e27667564fb91e4fac047a250e63b06f15accea4fc835d02960,768,1024,6dcba6e690b5ad2b,1.4399853,0
